2021-10-21 10:40:50.726 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.726 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.726 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.726 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned ORA_PLAN_ID_SEQ$
2021-10-21 10:40:50.726 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.726 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 4294967295
2021-10-21 10:40:50.726 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.726 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.726 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned ORA_TQ_BASE$
2021-10-21 10:40:50.726 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.726 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 4294967
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned PARTITION_NAME$
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned PROFNUM$
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 0
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned UGROUP_SEQUENCE
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 0
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.727 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned DAM_CLEANUP_SEQ$
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned MV_RF$JOBSEQ
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 999999999
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned GENERATOR$_S
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned GROUP_NUM_SEQ
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.728 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.729 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.729 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned APPLY$_DEST_OBJ_ID
2021-10-21 10:40:50.729 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.729 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.729 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.729 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.729 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned APPLY$_ERROR_HANDLER_SEQUENCE
2021-10-21 10:40:50.729 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.729 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.729 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.729 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.729 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned APPLY$_SOURCE_OBJ_ID
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
